user,tweet_id,datetime,url,possible_sensitive,text
871742586041622528,1507136015605116934,1648164202,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/AkuVnbYnjl
489720515,1507131013775962114,1648163009,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago https://t.co/gUQjMefnBn
249772711,1507092852815249408,1648153911,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,"How US-NATO Illegal Bombing of Yugoslavia Undermined Global Rule of Law 23 Years Ago

https://t.co/mJyUPgfahd"
1499211739510054913,1507067740288397313,1648147923,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Rule of Law in the World 23 Years Ago https://t.co/NGJh7McP2y
469917524,1507059763716186113,1648146022,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Rule of Law in the World 23 Years Ago https://t.co/NkGBFauzeh
18602173,1507049692542214149,1648143620,https://sputniknews.com/20220324/how-us-nato-illegal-bombing-of-yugoslavia-undermined-rule-of-law-in-the-world-23-years-ago-1094157612.html,0.0,How US-NATO Illegal Bombing of Yugoslavia Undermined Rule of Law in the World 23 Years Ago https://t.co/hvmr8MYyPr
34262462,1507049117641367568,1648143483,http://dlvr.it/SMJVps,0.0,How #US-#NATO Illegal Bombing of #Yugoslavia Undermined Rule of Law in the #World 23 Years Ago https://t.co/2w4ie0U9DV
832107584467275776,1507343484302282755,1648213666,https://sputniknews.com/20220325/finland-to-send-additional-materiel-to-ukraine-amid-russias-special-op-1094172289.html,0.0,"Bad move, #Finland .
Very bad move.
You’re not in NATO.
And you border Russia.
Exceedingly-bad move.

https://t.co/0AG4ZGLMPH https://t.co/YLDwbu4Yfl"
34262462,1507235089947582467,1648187823,http://dlvr.it/SMKzNh,0.0,#Finland to Send Additional Materiel to #Ukraine Amid #Russia's Special Op https://t.co/wD9OTl5Gvo
34262462,1509178024360513536,1648651054,http://dlvr.it/SMfPTN,0.0,Hungarian Foreign Minister Accuses Kiev of Trying to #Influence #ParliamentaryElections https://t.co/X6X59n7wkJ
230886001,1508535224837324801,1648497799,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/hu7el8PxbO India is a true friend that remember the past. Taking side with America in anything is dangerous business, India is smart enough to understand that."
230886001,1508532528466046989,1648497156,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/hu7el8PxbO not all countries unreliable like the United States of America. The America is notorious for not being reliable around world.
864610968,1508289886117371913,1648439306,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,1.0,"Serial: ""The #Crumbling #Empire"".
Episode: ""#India turns its #back on the #Empire"".
NewDelhi buys more weapons from Russia than any other country, including #S400.
 #US considering #Sanctions against #India:

Main👉https://t.co/JwxU8U0PCK👈RT
Alt👉https://t.co/47vu2HG7y7👈Archive"
440192008,1508054249741160448,1648383126,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/XjduvsZdma
623431990,1508048883120705538,1648381846,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,1.0,"🥴🐄👱‍♂️ 🤣...

US brands India’s response to Ukraine war ‘unsatisfactory’ https://t.co/bWlMmhSK6w"
77711813,1508048374779502592,1648381725,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ But why are the US Anglos poking their noses in the affairs of India. Is the US a guardian of India?https://t.co/2ArHMdN32v
351188274,1508039014808444929,1648379493,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/YZuzjdXRc7
832107584467275776,1508037060636168197,1648379027,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,"Why the fuck should India care what th USA thinks?

https://t.co/IcG4pXbhdv https://t.co/AUq8FBUjMz"
320252434,1508015829673291777,1648373966,https://www.rt.com/news/552766-us-india-weapons-unsatisfactory-ukraine/,0.0,US brands India’s response to Ukraine war ‘unsatisfactory’ — RT World News https://t.co/U9kS0fWFcj
